fixture_id,date,league,season,home_team,away_team,goals_home,goals_away,status,total_goals,result
1048994,2023-12-02 14:30:00+00:00,Bundesliga,2023,Vfl Bochum,VfL Wolfsburg,3,1,FT,4,Home Win
1049013,2023-12-16 14:30:00+00:00,Bundesliga,2023,Vfl Bochum,Union Berlin,3,0,FT,3,Home Win
1049076,2024-02-18 16:30:00+00:00,Bundesliga,2023,Vfl Bochum,Bayern Munich,3,2,FT,5,Home Win
1049157,2024-04-26 18:30:00+00:00,Bundesliga,2023,Vfl Bochum,1899 Hoffenheim,3,2,FT,5,Home Win
1049049,2024-01-27 14:30:00+00:00,Bundesliga,2023,Werder Bremen,SC Freiburg,3,1,FT,4,Home Win
1049148,2024-04-20 13:30:00+00:00,Bundesliga,2023,1899 Hoffenheim,Borussia Monchengladbach,4,3,FT,7,Home Win
1049183,2024-05-18 13:30:00+00:00,Bundesliga,2023,1899 Hoffenheim,Bayern Munich,4,2,FT,6,Home Win
1048920,2023-09-24 13:30:00+00:00,Bundesliga,2023,Bayer Leverkusen,FC Heidenheim,4,1,FT,5,Home Win
1048973,2023-11-12 14:30:00+00:00,Bundesliga,2023,Bayer Leverkusen,Union Berlin,4,0,FT,4,Home Win
1049018,2023-12-20 19:30:00+00:00,Bundesliga,2023,Bayer Leverkusen,Vfl Bochum,4,0,FT,4,Home Win
1048971,2023-11-11 14:30:00+00:00,Bundesliga,2023,Bayern Munich,FC Heidenheim,4,2,FT,6,Home Win
1048936,2023-10-07 13:30:00+00:00,Bundesliga,2023,Borussia Dortmund,Union Berlin,4,2,FT,6,Home Win
1048980,2023-11-25 14:30:00+00:00,Bundesliga,2023,Borussia Dortmund,Borussia Monchengladbach,4,2,FT,6,Home Win
1049178,2024-05-18 13:30:00+00:00,Bundesliga,2023,Borussia Dortmund,SV Darmstadt 98,4,0,FT,4,Home Win
1048974,2023-11-10 19:30:00+00:00,Bundesliga,2023,Borussia Monchengladbach,VfL Wolfsburg,4,0,FT,4,Home Win
1048888,2023-08-19 13:30:00+00:00,Bundesliga,2023,FC Augsburg,Borussia Monchengladbach,4,4,FT,8,Draw
1048915,2023-09-17 13:30:00+00:00,Bundesliga,2023,FC Heidenheim,Werder Bremen,4,2,FT,6,Home Win
1049186,2024-05-18 13:30:00+00:00,Bundesliga,2023,FC Heidenheim,1.FC Köln,4,1,FT,5,Home Win
1049129,2024-04-06 13:30:00+00:00,Bundesliga,2023,FSV Mainz 05,SV Darmstadt 98,4,0,FT,4,Home Win
1049136,2024-04-13 13:30:00+00:00,Bundesliga,2023,FSV Mainz 05,1899 Hoffenheim,4,1,FT,5,Home Win
1049152,2024-04-27 13:30:00+00:00,Bundesliga,2023,RB Leipzig,Borussia Dortmund,4,1,FT,5,Home Win
1048934,2023-10-01 13:30:00+00:00,Bundesliga,2023,SV Darmstadt 98,Werder Bremen,4,2,FT,6,Home Win
1048883,2023-08-20 13:30:00+00:00,Bundesliga,2023,Union Berlin,FSV Mainz 05,4,1,FT,5,Home Win
1049185,2024-05-18 13:30:00+00:00,Bundesliga,2023,VfB Stuttgart,Borussia Monchengladbach,4,0,FT,4,Home Win
1048905,2023-09-02 13:30:00+00:00,Bundesliga,2023,Werder Bremen,FSV Mainz 05,4,0,FT,4,Home Win
1049184,2024-05-18 13:30:00+00:00,Bundesliga,2023,Werder Bremen,Vfl Bochum,4,1,FT,5,Home Win
1048901,2023-09-02 13:30:00+00:00,Bundesliga,2023,Bayer Leverkusen,SV Darmstadt 98,5,1,FT,6,Home Win
1049135,2024-04-14 15:30:00+00:00,Bundesliga,2023,Bayer Leverkusen,Werder Bremen,5,0,FT,5,Home Win
1049160,2024-05-04 13:30:00+00:00,Bundesliga,2023,Borussia Dortmund,FC Augsburg,5,1,FT,6,Home Win
1049084,2024-02-24 14:30:00+00:00,Bundesliga,2023,Borussia Monchengladbach,Vfl Bochum,5,2,FT,7,Home Win
1049000,2023-12-09 14:30:00+00:00,Bundesliga,2023,Eintracht Frankfurt,Bayern Munich,5,1,FT,6,Home Win
1048891,2023-08-25 18:30:00+00:00,Bundesliga,2023,RB Leipzig,VfB Stuttgart,5,1,FT,6,Home Win
1048889,2023-08-19 13:30:00+00:00,Bundesliga,2023,VfB Stuttgart,Vfl Bochum,5,0,FT,5,Home Win
1048907,2023-09-02 13:30:00+00:00,Bundesliga,2023,VfB Stuttgart,SC Freiburg,5,0,FT,5,Home Win
1049051,2024-01-27 14:30:00+00:00,Bundesliga,2023,VfB Stuttgart,RB Leipzig,5,2,FT,7,Home Win
1048954,2023-10-28 16:30:00+00:00,Bundesliga,2023,RB Leipzig,1.FC Köln,6,0,FT,6,Home Win
1048917,2023-09-23 13:30:00+00:00,Bundesliga,2023,Bayern Munich,Vfl Bochum,7,0,FT,7,Home Win
1048953,2023-10-28 13:30:00+00:00,Bundesliga,2023,Bayern Munich,SV Darmstadt 98,8,0,FT,8,Home Win
1049097,2024-03-09 14:30:00+00:00,Bundesliga,2023,Bayern Munich,FSV Mainz 05,8,1,FT,9,Home Win
