fixture_id,date,league,season,home_team,away_team,goals_home,goals_away,status,total_goals,result
1035062,2023-08-25 19:00:00+00:00,Premier League,2023,Chelsea,Luton,3,0,FT,3,Home Win
1035308,2023-12-03 14:00:00+00:00,Premier League,2023,Chelsea,Brighton,3,2,FT,5,Home Win
1035448,2024-03-11 20:00:00+00:00,Premier League,2023,Chelsea,Newcastle,3,2,FT,5,Home Win
1035072,2023-09-03 13:00:00+00:00,Premier League,2023,Crystal Palace,Wolves,3,2,FT,5,Home Win
1035365,2023-12-30 15:00:00+00:00,Premier League,2023,Crystal Palace,Brentford,3,1,FT,4,Home Win
1035391,2024-01-30 20:00:00+00:00,Premier League,2023,Crystal Palace,Sheffield Utd,3,2,FT,5,Home Win
1035429,2024-02-24 15:00:00+00:00,Premier League,2023,Crystal Palace,Burnley,3,0,FT,3,Home Win
1035111,2023-10-07 14:00:00+00:00,Premier League,2023,Everton,Bournemouth,3,0,FT,3,Home Win
1035316,2023-12-07 19:30:00+00:00,Premier League,2023,Everton,Newcastle,3,0,FT,3,Home Win
1035112,2023-10-07 14:00:00+00:00,Premier League,2023,Fulham,Sheffield Utd,3,1,FT,4,Home Win
1035297,2023-11-27 20:00:00+00:00,Premier League,2023,Fulham,Wolves,3,2,FT,5,Home Win
1035406,2024-02-10 15:00:00+00:00,Premier League,2023,Fulham,Bournemouth,3,1,FT,4,Home Win
1035437,2024-03-02 15:00:00+00:00,Premier League,2023,Fulham,Brighton,3,0,FT,3,Home Win
1035459,2024-03-16 17:30:00+00:00,Premier League,2023,Fulham,Tottenham,3,0,FT,3,Home Win
1035050,2023-08-19 14:00:00+00:00,Premier League,2023,Liverpool,Bournemouth,3,1,FT,4,Home Win
1035073,2023-09-03 13:00:00+00:00,Premier League,2023,Liverpool,Aston Villa,3,0,FT,3,Home Win
1035093,2023-09-24 13:00:00+00:00,Premier League,2023,Liverpool,West Ham,3,1,FT,4,Home Win
1035133,2023-10-29 14:00:00+00:00,Premier League,2023,Liverpool,Nottingham Forest,3,0,FT,3,Home Win
1035153,2023-11-12 14:00:00+00:00,Premier League,2023,Liverpool,Brentford,3,0,FT,3,Home Win
1035407,2024-02-10 15:00:00+00:00,Premier League,2023,Liverpool,Burnley,3,1,FT,4,Home Win
1035482,2024-04-04 18:30:00+00:00,Premier League,2023,Liverpool,Sheffield Utd,3,1,FT,4,Home Win
1035318,2023-12-05 20:15:00+00:00,Premier League,2023,Luton,Arsenal,3,4,FT,7,Away Win
1035310,2023-12-03 16:30:00+00:00,Premier League,2023,Manchester City,Tottenham,3,3,FT,6,Draw
1035393,2024-01-31 19:30:00+00:00,Premier League,2023,Manchester City,Burnley,3,1,FT,4,Home Win
1035439,2024-03-03 15:30:00+00:00,Premier League,2023,Manchester City,Manchester United,3,1,FT,4,Home Win
1035552,2024-05-19 15:00:00+00:00,Premier League,2023,Manchester City,West Ham,3,1,FT,4,Home Win
1035064,2023-08-26 14:00:00+00:00,Premier League,2023,Manchester United,Nottingham Forest,3,2,FT,5,Home Win
1035361,2023-12-26 20:00:00+00:00,Premier League,2023,Manchester United,Aston Villa,3,2,FT,5,Home Win
1035401,2024-02-04 14:00:00+00:00,Premier League,2023,Manchester United,West Ham,3,0,FT,3,Home Win
1035510,2024-05-15 19:00:00+00:00,Premier League,2023,Manchester United,Newcastle,3,2,FT,5,Home Win
1035341,2023-12-16 15:00:00+00:00,Premier League,2023,Newcastle,Fulham,3,0,FT,3,Home Win
1035440,2024-03-02 15:00:00+00:00,Premier League,2023,Newcastle,Wolves,3,0,FT,3,Home Win
1035478,2024-04-02 18:30:00+00:00,Premier League,2023,Nottingham Forest,Fulham,3,1,FT,4,Home Win
1035472,2024-03-30 15:00:00+00:00,Premier League,2023,Sheffield Utd,Fulham,3,3,FT,6,Draw
1035371,2023-12-31 14:00:00+00:00,Premier League,2023,Tottenham,Bournemouth,3,1,FT,4,Home Win
1035388,2024-01-31 19:30:00+00:00,Premier League,2023,Tottenham,Brentford,3,2,FT,5,Home Win
1035443,2024-03-02 15:00:00+00:00,Premier League,2023,Tottenham,Crystal Palace,3,1,FT,4,Home Win
1035492,2024-04-07 17:00:00+00:00,Premier League,2023,Tottenham,Nottingham Forest,3,1,FT,4,Home Win
1035055,2023-08-20 15:30:00+00:00,Premier League,2023,West Ham,Chelsea,3,1,FT,4,Home Win
1035155,2023-11-12 14:00:00+00:00,Premier League,2023,West Ham,Nottingham Forest,3,2,FT,5,Home Win
1035343,2023-12-17 14:00:00+00:00,Premier League,2023,West Ham,Wolves,3,0,FT,3,Home Win
1035542,2024-05-11 14:00:00+00:00,Premier League,2023,West Ham,Luton,3,1,FT,4,Home Win
1035373,2023-12-30 15:00:00+00:00,Premier League,2023,Wolves,Everton,3,0,FT,3,Home Win
1035390,2024-02-01 20:15:00+00:00,Premier League,2023,Wolves,Manchester United,3,4,FT,7,Away Win
1035425,2024-02-24 20:00:00+00:00,Premier League,2023,Arsenal,Newcastle,4,1,FT,5,Home Win
1035047,2023-08-20 13:00:00+00:00,Premier League,2023,Aston Villa,Everton,4,0,FT,4,Home Win
1035118,2023-10-22 15:30:00+00:00,Premier League,2023,Aston Villa,West Ham,4,1,FT,5,Home Win
1035426,2024-02-24 15:00:00+00:00,Premier League,2023,Aston Villa,Nottingham Forest,4,2,FT,6,Home Win
1035334,2024-03-13 19:30:00+00:00,Premier League,2023,Bournemouth,Luton,4,3,FT,7,Home Win
1035040,2023-08-12 14:00:00+00:00,Premier League,2023,Brighton,Luton,4,1,FT,5,Home Win
1035357,2023-12-28 19:30:00+00:00,Premier League,2023,Brighton,Tottenham,4,2,FT,6,Home Win
1035397,2024-02-03 15:00:00+00:00,Premier League,2023,Brighton,Crystal Palace,4,1,FT,5,Home Win
1035151,2023-11-12 16:30:00+00:00,Premier League,2023,Chelsea,Manchester City,4,4,FT,8,Draw
1035480,2024-04-04 19:15:00+00:00,Premier League,2023,Chelsea,Manchester United,4,3,FT,7,Home Win
1035529,2024-05-06 19:00:00+00:00,Premier League,2023,Crystal Palace,Manchester United,4,0,FT,4,Home Win
1035309,2023-12-03 14:00:00+00:00,Premier League,2023,Liverpool,Fulham,4,3,FT,7,Home Win
1035367,2024-01-01 20:00:00+00:00,Premier League,2023,Liverpool,Newcastle,4,2,FT,6,Home Win
1035392,2024-01-31 20:15:00+00:00,Premier League,2023,Liverpool,Chelsea,4,1,FT,5,Home Win
1035430,2024-02-21 19:30:00+00:00,Premier League,2023,Liverpool,Luton,4,1,FT,5,Home Win
1035530,2024-05-05 15:30:00+00:00,Premier League,2023,Liverpool,Tottenham,4,2,FT,6,Home Win
1035386,2024-01-30 19:45:00+00:00,Premier League,2023,Luton,Brighton,4,0,FT,4,Home Win
1035483,2024-04-03 19:15:00+00:00,Premier League,2023,Manchester City,Aston Villa,4,1,FT,5,Home Win
1035461,2024-04-24 19:00:00+00:00,Premier League,2023,Manchester United,Sheffield Utd,4,2,FT,6,Home Win
1035123,2023-10-21 14:00:00+00:00,Premier League,2023,Newcastle,Crystal Palace,4,0,FT,4,Home Win
1035300,2023-11-25 15:00:00+00:00,Premier League,2023,Newcastle,Chelsea,4,1,FT,5,Home Win
1035402,2024-02-03 15:00:00+00:00,Premier League,2023,Newcastle,Luton,4,4,FT,8,Draw
1035470,2024-03-30 12:30:00+00:00,Premier League,2023,Newcastle,West Ham,4,3,FT,7,Home Win
1035501,2024-04-13 11:30:00+00:00,Premier League,2023,Newcastle,Tottenham,4,0,FT,4,Home Win
1035332,2023-12-10 16:30:00+00:00,Premier League,2023,Tottenham,Newcastle,4,1,FT,5,Home Win
1035432,2024-02-26 20:00:00+00:00,Premier League,2023,West Ham,Brentford,4,2,FT,6,Home Win
1035128,2023-10-28 14:00:00+00:00,Premier League,2023,Arsenal,Sheffield Utd,5,0,FT,5,Home Win
1035375,2024-01-20 12:30:00+00:00,Premier League,2023,Arsenal,Crystal Palace,5,0,FT,5,Home Win
1035454,2024-04-23 19:00:00+00:00,Premier League,2023,Arsenal,Chelsea,5,0,FT,5,Home Win
1035307,2023-12-02 15:00:00+00:00,Premier League,2023,Burnley,Sheffield Utd,5,0,FT,5,Home Win
1035528,2024-05-05 13:00:00+00:00,Premier League,2023,Chelsea,West Ham,5,0,FT,5,Home Win
1035506,2024-04-21 14:00:00+00:00,Premier League,2023,Crystal Palace,West Ham,5,2,FT,7,Home Win
1035549,2024-05-19 15:00:00+00:00,Premier League,2023,Crystal Palace,Aston Villa,5,0,FT,5,Home Win
1035317,2023-12-06 19:30:00+00:00,Premier League,2023,Fulham,Nottingham Forest,5,0,FT,5,Home Win
1035328,2023-12-10 14:00:00+00:00,Premier League,2023,Fulham,West Ham,5,0,FT,5,Home Win
1035075,2023-09-02 14:00:00+00:00,Premier League,2023,Manchester City,Fulham,5,1,FT,6,Home Win
1035500,2024-04-13 14:00:00+00:00,Premier League,2023,Manchester City,Luton,5,1,FT,6,Home Win
1035532,2024-05-04 16:30:00+00:00,Premier League,2023,Manchester City,Wolves,5,1,FT,6,Home Win
1035043,2023-08-12 16:30:00+00:00,Premier League,2023,Newcastle,Aston Villa,5,1,FT,6,Home Win
1035519,2024-04-27 14:00:00+00:00,Premier League,2023,Newcastle,Sheffield Utd,5,1,FT,6,Home Win
1035098,2023-09-30 11:30:00+00:00,Premier League,2023,Aston Villa,Brighton,6,1,FT,7,Home Win
1035498,2024-04-15 19:00:00+00:00,Premier League,2023,Chelsea,Everton,6,0,FT,6,Home Win
1035142,2023-11-04 15:00:00+00:00,Premier League,2023,Manchester City,Bournemouth,6,1,FT,7,Home Win
